82;"2014-01-14 21:19:18";16;47.0000000000000000
83;"2014-01-14 21:20:18";14;47.0000000000000000
83;"2014-01-14 21:20:18";15;53.0000000000000000
83;"2014-01-14 21:20:18";16;47.0000000000000000
84;"2014-01-14 21:21:18";14;47.0000000000000000
84;"2014-01-14 21:21:18";15;51.5000000000000000
84;"2014-01-14 21:21:18";16;48.0000000000000000
85;"2014-01-14 21:21:44";14;45.5000000000000000
85;"2014-01-14 21:21:44";15;51.0000000000000000
85;"2014-01-14 21:21:44";16;46.0000000000000000
86;"2014-01-14 21:21:54";15;75.5000000000000000
87;"2014-01-14 21:22:04";15;71.0000000000000000
88;"2014-01-14 21:22:14";15;72.0000000000000000
89;"2014-01-14 21:22:18";14;48.5000000000000000
89;"2014-01-14 21:22:18";15;53.5000000000000000
89;"2014-01-14 21:22:18";16;48.5000000000000000
90;"2014-01-14 21:23:18";14;48.0000000000000000
90;"2014-01-14 21:23:18";15;53.0000000000000000
90;"2014-01-14 21:23:18";16;47.5000000000000000
91;"2014-01-14 21:24:18";14;48.5000000000000000
91;"2014-01-14 21:24:18";15;54.0000000000000000
91;"2014-01-14 21:24:18";16;50.5000000000000000
92;"2014-01-14 21:25:18";14;48.0000000000000000
92;"2014-01-14 21:25:18";15;56.5000000000000000
