"id";"level";"dump_id";"detect_time";"updated_at";"device_id";"access_point_id";"short_event_id";"created_at"
"1 meter"
35768926;57;41593;"2014-03-17 16:31:04";"2014-03-17 17:14:54.670043";1821;17;7011451;"2014-03-17 17:13:12.269453"
35768928;55;41593;"2014-03-17 16:31:04";"2014-03-17 17:14:54.675317";1821;17;7011451;"2014-03-17 17:13:12.272242"
35768929;72;41593;"2014-03-17 16:31:04";"2014-03-17 17:14:54.677882";1821;17;7011451;"2014-03-17 17:13:12.273994"
35768930;54;41593;"2014-03-17 16:31:06";"2014-03-17 17:14:54.680919";1821;17;7011451;"2014-03-17 17:13:12.275528"
35768931;56;41593;"2014-03-17 16:31:06";"2014-03-17 17:14:54.683431";1821;17;7011451;"2014-03-17 17:13:12.27727"
35768932;53;41593;"2014-03-17 16:31:06";"2014-03-17 17:14:54.685849";1821;17;7011451;"2014-03-17 17:13:12.2789"
35768933;55;41593;"2014-03-17 16:31:06";"2014-03-17 17:14:54.68817";1821;17;7011451;"2014-03-17 17:13:12.28097"
35768934;72;41593;"2014-03-17 16:31:06";"2014-03-17 17:14:54.690703";1821;17;7011451;"2014-03-17 17:13:12.282536"
35768935;55;41593;"2014-03-17 16:31:10";"2014-03-17 17:14:54.703627";1821;17;7011452;"2014-03-17 17:13:12.284147"
35768936;56;41593;"2014-03-17 16:31:10";"2014-03-17 17:14:54.706336";1821;17;7011452;"2014-03-17 17:13:12.285782"
35768937;53;41593;"2014-03-17 16:31:10";"2014-03-17 17:14:54.708932";1821;17;7011452;"2014-03-17 17:13:12.28747"
35768938;72;41593;"2014-03-17 16:31:10";"2014-03-17 17:14:54.711388";1821;17;7011452;"2014-03-17 17:13:12.289243"
35768939;72;41593;"2014-03-17 16:31:10";"2014-03-17 17:14:54.713797";1821;17;7011452;"2014-03-17 17:13:12.2909"
35768940;55;41593;"2014-03-17 16:31:12";"2014-03-17 17:14:54.716163";1821;17;7011452;"2014-03-17 17:13:12.29226"
35768941;54;41593;"2014-03-17 16:31:12";"2014-03-17 17:14:54.718732";1821;17;7011452;"2014-03-17 17:13:12.293821"
35768942;52;41593;"2014-03-17 16:31:12";"2014-03-17 17:14:54.721877";1821;17;7011452;"2014-03-17 17:13:12.29546"
35768943;53;41593;"2014-03-17 16:31:12";"2014-03-17 17:14:54.724159";1821;17;7011452;"2014-03-17 17:13:12.297357"
35768944;69;41593;"2014-03-17 16:31:12";"2014-03-17 17:14:54.726475";1821;17;7011452;"2014-03-17 17:13:12.29925"
35768945;71;41593;"2014-03-17 16:31:12";"2014-03-17 17:14:54.728872";1821;17;7011452;"2014-03-17 17:13:12.300932"
35768951;72;41593;"2014-03-17 16:31:15";"2014-03-17 17:14:54.744454";1821;17;7011452;"2014-03-17 17:13:12.310908"
35768946;55;41593;"2014-03-17 16:31:15";"2014-03-17 17:14:54.732192";1821;17;7011452;"2014-03-17 17:13:12.302498"
35768947;53;41593;"2014-03-17 16:31:15";"2014-03-17 17:14:54.734858";1821;17;7011452;"2014-03-17 17:13:12.304156"
35768948;52;41593;"2014-03-17 16:31:15";"2014-03-17 17:14:54.737598";1821;17;7011452;"2014-03-17 17:13:12.305723"
35768949;51;41593;"2014-03-17 16:31:15";"2014-03-17 17:14:54.739992";1821;17;7011452;"2014-03-17 17:13:12.307474"
35768950;71;41593;"2014-03-17 16:31:15";"2014-03-17 17:14:54.742144";1821;17;7011452;"2014-03-17 17:13:12.309156"
35768952;55;41593;"2014-03-17 16:31:17";"2014-03-17 17:14:54.746824";1821;17;7011452;"2014-03-17 17:13:12.312938"
35768953;55;41593;"2014-03-17 16:31:17";"2014-03-17 17:14:54.749582";1821;17;7011452;"2014-03-17 17:13:12.314797"
35768954;53;41593;"2014-03-17 16:31:17";"2014-03-17 17:14:54.752162";1821;17;7011452;"2014-03-17 17:13:12.316156"
35768955;89;41593;"2014-03-17 16:31:17";"2014-03-17 17:14:54.754613";1821;17;7011452;"2014-03-17 17:13:12.3179"
35768956;55;41593;"2014-03-17 16:31:17";"2014-03-17 17:14:54.757179";1821;17;7011452;"2014-03-17 17:13:12.319515"
35768957;72;41593;"2014-03-17 16:31:17";"2014-03-17 17:14:54.759594";1821;17;7011452;"2014-03-17 17:13:12.321294"
35768958;71;41593;"2014-03-17 16:31:17";"2014-03-17 17:14:54.761936";1821;17;7011452;"2014-03-17 17:13:12.322895"
35768959;55;41593;"2014-03-17 16:31:20";"2014-03-17 17:14:54.764623";1821;17;7011452;"2014-03-17 17:13:12.324423"
35768960;55;41593;"2014-03-17 16:31:20";"2014-03-17 17:14:54.767384";1821;17;7011452;"2014-03-17 17:13:12.325937"
35768961;53;41593;"2014-03-17 16:31:20";"2014-03-17 17:14:54.770074";1821;17;7011452;"2014-03-17 17:13:12.32757"
35768962;52;41593;"2014-03-17 16:31:20";"2014-03-17 17:14:54.772608";1821;17;7011452;"2014-03-17 17:13:12.329238"
35768963;72;41593;"2014-03-17 16:31:20";"2014-03-17 17:14:54.774892";1821;17;7011452;"2014-03-17 17:13:12.330816"
35768964;73;41593;"2014-03-17 16:31:20";"2014-03-17 17:14:54.777505";1821;17;7011452;"2014-03-17 17:13:12.332912"
35768965;52;41593;"2014-03-17 16:31:22";"2014-03-17 17:14:54.779902";1821;17;7011452;"2014-03-17 17:13:12.334386"
35768966;51;41593;"2014-03-17 16:31:22";"2014-03-17 17:14:54.7833";1821;17;7011452;"2014-03-17 17:13:12.336028"
35768967;50;41593;"2014-03-17 16:31:22";"2014-03-17 17:14:54.785806";1821;17;7011452;"2014-03-17 17:13:12.337389"
35768968;53;41593;"2014-03-17 16:31:22";"2014-03-17 17:14:54.788162";1821;17;7011452;"2014-03-17 17:13:12.339014"
35768969;52;41593;"2014-03-17 16:31:25";"2014-03-17 17:14:54.790726";1821;17;7011452;"2014-03-17 17:13:12.340513"
35768970;52;41593;"2014-03-17 16:31:25";"2014-03-17 17:14:54.793054";1821;17;7011452;"2014-03-17 17:13:12.342015"
35768971;51;41593;"2014-03-17 16:31:25";"2014-03-17 17:14:54.795549";1821;17;7011452;"2014-03-17 17:13:12.343587"
35768972;50;41593;"2014-03-17 16:31:25";"2014-03-17 17:14:54.798272";1821;17;7011452;"2014-03-17 17:13:12.345119"
35768973;54;41593;"2014-03-17 16:31:28";"2014-03-17 17:14:54.800874";1821;17;7011452;"2014-03-17 17:13:12.346637"
35768974;53;41593;"2014-03-17 16:31:28";"2014-03-17 17:14:54.803349";1821;17;7011452;"2014-03-17 17:13:12.348204"
35768975;53;41593;"2014-03-17 16:31:28";"2014-03-17 17:14:54.805788";1821;17;7011452;"2014-03-17 17:13:12.349819"
35768976;52;41593;"2014-03-17 16:31:28";"2014-03-17 17:14:54.808796";1821;17;7011452;"2014-03-17 17:13:12.351431"
35768977;93;41593;"2014-03-17 16:31:29";"2014-03-17 17:14:54.811407";1821;17;7011452;"2014-03-17 17:13:12.353108"
35768978;52;41593;"2014-03-17 16:31:31";"2014-03-17 17:14:54.813786";1821;17;7011452;"2014-03-17 17:13:12.354843"
35768979;54;41593;"2014-03-17 16:31:31";"2014-03-17 17:14:54.816163";1821;17;7011452;"2014-03-17 17:13:12.357187"
35768980;51;41593;"2014-03-17 16:31:31";"2014-03-17 17:14:54.818777";1821;17;7011452;"2014-03-17 17:13:12.358932"
35768981;51;41593;"2014-03-17 16:31:31";"2014-03-17 17:14:54.82122";1821;17;7011452;"2014-03-17 17:13:12.360166"
35768982;54;41593;"2014-03-17 16:31:43";"2014-03-17 17:14:54.834172";1821;17;7011453;"2014-03-17 17:13:12.36177"
35768983;51;41593;"2014-03-17 16:31:43";"2014-03-17 17:14:54.836852";1821;17;7011453;"2014-03-17 17:13:12.363264"
35768984;51;41593;"2014-03-17 16:31:43";"2014-03-17 17:14:54.839521";1821;17;7011453;"2014-03-17 17:13:12.364867"
35768985;51;41593;"2014-03-17 16:31:43";"2014-03-17 17:14:54.841878";1821;17;7011453;"2014-03-17 17:13:12.366453"
35768986;54;41593;"2014-03-17 16:31:43";"2014-03-17 17:14:54.84416";1821;17;7011453;"2014-03-17 17:13:12.368198"
35768987;53;41593;"2014-03-17 16:31:43";"2014-03-17 17:14:54.846627";1821;17;7011453;"2014-03-17 17:13:12.36981"
35768988;68;41593;"2014-03-17 16:31:43";"2014-03-17 17:14:54.849151";1821;17;7011453;"2014-03-17 17:13:12.371316"
35768989;53;41593;"2014-03-17 16:31:53";"2014-03-17 17:14:54.86133";1821;17;7011454;"2014-03-17 17:13:12.37281"
35768990;53;41593;"2014-03-17 16:31:53";"2014-03-17 17:14:54.863772";1821;17;7011454;"2014-03-17 17:13:12.374426"
35768991;52;41593;"2014-03-17 16:31:53";"2014-03-17 17:14:54.866037";1821;17;7011454;"2014-03-17 17:13:12.375949"
35768992;71;41593;"2014-03-17 16:31:53";"2014-03-17 17:14:54.86867";1821;17;7011454;"2014-03-17 17:13:12.378218"
35768993;71;41593;"2014-03-17 16:31:53";"2014-03-17 17:14:54.871039";1821;17;7011454;"2014-03-17 17:13:12.37983"
"15 step"
35768997;73;41593;"2014-03-17 16:32:02";"2014-03-17 17:14:54.892325";1821;17;7011455;"2014-03-17 17:13:12.386585"
35768996;54;41593;"2014-03-17 16:32:02";"2014-03-17 17:14:54.889941";1821;17;7011455;"2014-03-17 17:13:12.38453"
35768995;53;41593;"2014-03-17 16:32:02";"2014-03-17 17:14:54.887713";1821;17;7011455;"2014-03-17 17:13:12.382767"
35768994;56;41593;"2014-03-17 16:32:02";"2014-03-17 17:14:54.885028";1821;17;7011455;"2014-03-17 17:13:12.381248"
35768999;56;41593;"2014-03-17 16:32:05";"2014-03-17 17:14:54.8974";1821;17;7011455;"2014-03-17 17:13:12.391229"
35769003;75;41593;"2014-03-17 16:32:05";"2014-03-17 17:14:54.907093";1821;17;7011455;"2014-03-17 17:13:12.397471"
35768998;57;41593;"2014-03-17 16:32:05";"2014-03-17 17:14:54.8949";1821;17;7011455;"2014-03-17 17:13:12.389432"
35769002;74;41593;"2014-03-17 16:32:05";"2014-03-17 17:14:54.904581";1821;17;7011455;"2014-03-17 17:13:12.395827"
35769000;55;41593;"2014-03-17 16:32:05";"2014-03-17 17:14:54.899923";1821;17;7011455;"2014-03-17 17:13:12.392762"
35769001;55;41593;"2014-03-17 16:32:05";"2014-03-17 17:14:54.902213";1821;17;7011455;"2014-03-17 17:13:12.394293"
35769004;54;41593;"2014-03-17 16:32:08";"2014-03-17 17:14:54.9098";1821;17;7011455;"2014-03-17 17:13:12.399312"
35769005;55;41593;"2014-03-17 16:32:08";"2014-03-17 17:14:54.91216";1821;17;7011455;"2014-03-17 17:13:12.401143"
35769006;55;41593;"2014-03-17 16:32:08";"2014-03-17 17:14:54.914457";1821;17;7011455;"2014-03-17 17:13:12.402752"
35769007;54;41593;"2014-03-17 16:32:08";"2014-03-17 17:14:54.916918";1821;17;7011455;"2014-03-17 17:13:12.40508"
35769008;73;41593;"2014-03-17 16:32:08";"2014-03-17 17:14:54.91929";1821;17;7011455;"2014-03-17 17:13:12.406658"
35769009;75;41593;"2014-03-17 16:32:08";"2014-03-17 17:14:54.92149";1821;17;7011455;"2014-03-17 17:13:12.408159"
35769010;55;41593;"2014-03-17 16:32:10";"2014-03-17 17:14:54.92375";1821;17;7011455;"2014-03-17 17:13:12.409786"
35769011;54;41593;"2014-03-17 16:32:10";"2014-03-17 17:14:54.926793";1821;17;7011455;"2014-03-17 17:13:12.411319"
35769012;54;41593;"2014-03-17 16:32:10";"2014-03-17 17:14:54.929031";1821;17;7011455;"2014-03-17 17:13:12.412877"
35769013;53;41593;"2014-03-17 16:32:10";"2014-03-17 17:14:54.931319";1821;17;7011455;"2014-03-17 17:13:12.414448"
35769014;75;41593;"2014-03-17 16:32:10";"2014-03-17 17:14:54.933738";1821;17;7011455;"2014-03-17 17:13:12.415943"
35769015;59;41593;"2014-03-17 16:32:13";"2014-03-17 17:14:54.93606";1821;17;7011455;"2014-03-17 17:13:12.417842"
35769016;58;41593;"2014-03-17 16:32:13";"2014-03-17 17:14:54.938417";1821;17;7011455;"2014-03-17 17:13:12.419635"
35769017;60;41593;"2014-03-17 16:32:13";"2014-03-17 17:14:54.94076";1821;17;7011455;"2014-03-17 17:13:12.421217"
35769018;61;41593;"2014-03-17 16:32:13";"2014-03-17 17:14:54.943603";1821;17;7011455;"2014-03-17 17:13:12.422708"
35769019;63;41593;"2014-03-17 16:32:13";"2014-03-17 17:14:54.945799";1821;17;7011455;"2014-03-17 17:13:12.424301"
35769020;57;41593;"2014-03-17 16:32:15";"2014-03-17 17:14:54.948917";1821;17;7011455;"2014-03-17 17:13:12.425825"
35769021;57;41593;"2014-03-17 16:32:15";"2014-03-17 17:14:54.951338";1821;17;7011455;"2014-03-17 17:13:12.427568"
35769022;57;41593;"2014-03-17 16:32:15";"2014-03-17 17:14:54.953635";1821;17;7011455;"2014-03-17 17:13:12.429263"
35769023;58;41593;"2014-03-17 16:32:15";"2014-03-17 17:14:54.955977";1821;17;7011455;"2014-03-17 17:13:12.430946"
35769024;61;41593;"2014-03-17 16:32:15";"2014-03-17 17:14:54.958458";1821;17;7011455;"2014-03-17 17:13:12.433139"
35769025;77;41593;"2014-03-17 16:32:15";"2014-03-17 17:14:54.960696";1821;17;7011455;"2014-03-17 17:13:12.43479"
